Reservoir_name,Basin,Subbasin,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,21.81878581,70.80816294,17-06-2024,2024,6,107.89,0.188,0.01524,100.92
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,21.81878581,70.80816294,18-06-2024,2024,6,107.89,0.188,0.01524,100.92
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,21.81878581,70.80816294,19-06-2024,2024,6,107.89,0.188,0.01499,100.89
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,21.81878581,70.80816294,20-06-2024,2024,6,107.89,0.188,0.01476,100.86
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,01-06-2024,2024,6,657.76,1.785,0.16594,636.803
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,02-06-2024,2024,6,657.76,1.785,0.16594,636.803
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,03-06-2024,2024,6,657.76,1.785,0.16594,636.803
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,04-06-2024,2024,6,657.76,1.785,0.16594,636.81
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,05-06-2024,2024,6,657.76,1.785,0.16622,636.816
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,06-06-2024,2024,6,657.76,1.785,0.16622,636.816
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,07-06-2024,2024,6,657.76,1.785,0.1665,636.822
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,08-06-2024,2024,6,657.76,1.785,0.16679,636.828
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,09-06-2024,2024,6,657.76,1.785,0.16735,636.84
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,10-06-2024,2024,6,657.76,1.785,0.16792,636.858
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,11-06-2024,2024,6,657.76,1.785,0.17443,637.017
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,12-06-2024,2024,6,657.76,1.785,0.17698,637.081
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,13-06-2024,2024,6,657.76,1.785,0.1801,637.157
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,14-06-2024,2024,6,657.76,1.785,0.18378,637.252
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,15-06-2024,2024,6,657.76,1.785,0.18548,637.294
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,16-06-2024,2024,6,657.76,1.785,0.18604,637.309
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,17-06-2024,2024,6,657.76,1.785,0.18661,637.322
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,18-06-2024,2024,6,657.76,1.785,0.18689,637.328
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,19-06-2024,2024,6,657.76,1.785,0.18718,637.337
Bhadra Reservoir,Krishna Basin,Tungabhadra Upper,13.64683326,75.57523868,20-06-2024,2024,6,657.76,1.785,0.18831,637.367
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,01-06-2024,2024,6,744.91,0.304,0.02115,710.65
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,02-06-2024,2024,6,744.91,0.304,0.02115,710.65
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,03-06-2024,2024,6,744.91,0.304,0.0211,710.64
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,04-06-2024,2024,6,744.91,0.304,0.0211,710.64
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,05-06-2024,2024,6,744.91,0.304,0.0211,710.64
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,06-06-2024,2024,6,744.91,0.304,0.0211,710.64
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,07-06-2024,2024,6,744.91,0.304,0.0211,710.64
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,08-06-2024,2024,6,744.91,0.304,0.02135,710.73
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,09-06-2024,2024,6,744.91,0.304,0.02144,710.76
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,10-06-2024,2024,6,744.91,0.304,0.02166,710.83
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,11-06-2024,2024,6,744.91,0.304,0.02209,710.99
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,12-06-2024,2024,6,744.91,0.304,0.02231,711.06
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,13-06-2024,2024,6,744.91,0.304,0.02343,711.44
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,14-06-2024,2024,6,744.91,0.304,NA,NA
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,15-06-2024,2024,6,744.91,0.304,NA,NA
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,16-06-2024,2024,6,744.91,0.304,NA,NA
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,17-06-2024,2024,6,744.91,0.304,NA,NA
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,18-06-2024,2024,6,744.91,0.304,NA,NA
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,19-06-2024,2024,6,744.91,0.304,NA,NA
Bhandardara,Godavari Basin,Godavari Upper,19.53360841,73.73667121,20-06-2024,2024,6,744.91,0.304,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,01-06-2024,2024,6,623.28,0.673,0.06087,599
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,02-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,03-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,04-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,05-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,06-06-2024,2024,6,623.28,0.673,0.03232,595.975
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,07-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,08-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,09-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,10-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,11-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,12-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,13-06-2024,2024,6,623.28,0.673,0.04078,596.1
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,14-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,15-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,16-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,17-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,18-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,19-06-2024,2024,6,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,Bhima Upper,18.19950638,73.77891971,20-06-2024,2024,6,623.28,0.673,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,01-06-2024,2024,6,142.07,0.942,0.25153,107
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,02-06-2024,2024,6,142.07,0.942,0.24901,106.8
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,03-06-2024,2024,6,142.07,0.942,0.24649,106.6
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,04-06-2024,2024,6,142.07,0.942,0.24397,106.4
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,05-06-2024,2024,6,142.07,0.942,0.24144,106.2
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,06-06-2024,2024,6,142.07,0.942,0.23892,106
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,07-06-2024,2024,6,142.07,0.942,0.2364,105.8
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,08-06-2024,2024,6,142.07,0.942,0.23388,105.6
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,09-06-2024,2024,6,142.07,0.942,0.23136,105.4
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,10-06-2024,2024,6,142.07,0.942,0.22883,105.2
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,11-06-2024,2024,6,142.07,0.942,0.22381,104.8
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,12-06-2024,2024,6,142.07,0.942,0.22381,104.8
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,13-06-2024,2024,6,142.07,0.942,0.22131,104.6
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,14-06-2024,2024,6,142.07,0.942,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,15-06-2024,2024,6,142.07,0.942,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,16-06-2024,2024,6,142.07,0.942,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,17-06-2024,2024,6,142.07,0.942,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,18-06-2024,2024,6,142.07,0.942,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,19-06-2024,2024,6,142.07,0.942,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,Bhatsol and others,19.53243081,73.44134616,20-06-2024,2024,6,142.07,0.942,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,01-06-2024,2024,6,496.83,1.517,NA,485.015
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,02-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,03-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,04-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,05-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,06-06-2024,2024,6,496.83,1.517,NA,484.945
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,07-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,08-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,09-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,10-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,11-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,12-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,13-06-2024,2024,6,496.83,1.517,NA,485.9
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,14-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,15-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,16-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,17-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,18-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,19-06-2024,2024,6,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,Bhima Upper,18.20876823,75.0103563,20-06-2024,2024,6,496.83,1.517,NA,NA
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,01-06-2024,2024,6,315.5,1.076,0.3245,310.24
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,02-06-2024,2024,6,315.5,1.076,0.32295,310.22
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,03-06-2024,2024,6,315.5,1.076,0.3214,310.2
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,04-06-2024,2024,6,315.5,1.076,0.31908,310.17
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,05-06-2024,2024,6,315.5,1.076,0.31753,310.15
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,06-06-2024,2024,6,315.5,1.076,0.31676,310.14
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,07-06-2024,2024,6,315.5,1.076,0.31521,310.12
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,08-06-2024,2024,6,315.5,1.076,0.31289,310.09
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,09-06-2024,2024,6,315.5,1.076,0.31134,310.07
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,10-06-2024,2024,6,315.5,1.076,0.30979,310.05
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,11-06-2024,2024,6,315.5,1.076,0.30824,310.03
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,12-06-2024,2024,6,315.5,1.076,0.30669,310.01
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,13-06-2024,2024,6,315.5,1.076,0.30436,309.98
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,14-06-2024,2024,6,315.5,1.076,0.3028,309.96
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,15-06-2024,2024,6,315.5,1.076,0.30125,309.94
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,16-06-2024,2024,6,315.5,1.076,0.30047,309.93
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,17-06-2024,2024,6,315.5,1.076,0.29891,309.91
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,18-06-2024,2024,6,315.5,1.076,0.29736,309.89
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,19-06-2024,2024,6,315.5,1.076,0.29582,309.87
Bisalpur,Ganga Basin,Banas,25.9246602,75.453854,20-06-2024,2024,6,315.5,1.076,0.29352,309.84
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,01-06-2024,2024,6,64.62,0.071,0.01402,60.38
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,02-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,03-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,04-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,05-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,06-06-2024,2024,6,64.62,0.071,0.01314,60.23
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,07-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,08-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,09-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,10-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,11-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,12-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,13-06-2024,2024,6,64.62,0.071,0.01246,60.1
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,14-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,15-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,16-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,17-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,18-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,19-06-2024,2024,6,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,22.87800273,71.14656594,20-06-2024,2024,6,64.62,0.071,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,01-06-2024,2024,6,152.39,0.136,0.02108,136.093
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,02-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,03-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,04-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,05-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,06-06-2024,2024,6,152.39,0.136,0.02034,135.91
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,07-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,08-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,09-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,10-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,11-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,12-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,13-06-2024,2024,6,152.39,0.136,0.019,135.85
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,14-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,15-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,16-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,17-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,18-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,19-06-2024,2024,6,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,Gandak and others,24.6780574,86.917022,20-06-2024,2024,6,152.39,0.136,NA,NA
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,01-06-2024,2024,6,649.53,0.125,0.01525,631.18
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,02-06-2024,2024,6,649.53,0.125,0.01514,631.16
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,03-06-2024,2024,6,649.53,0.125,0.01514,631.16
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,04-06-2024,2024,6,649.53,0.125,0.01509,631.15
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,05-06-2024,2024,6,649.53,0.125,0.01504,631.14
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,06-06-2024,2024,6,649.53,0.125,0.01498,631.13
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,07-06-2024,2024,6,649.53,0.125,0.00149,631.12
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,08-06-2024,2024,6,649.53,0.125,0.00149,631.12
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,09-06-2024,2024,6,649.53,0.125,0.0015,631.13
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,10-06-2024,2024,6,649.53,0.125,0.0015,631.13
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,11-06-2024,2024,6,649.53,0.125,0.0015,631.14
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,12-06-2024,2024,6,649.53,0.125,0.00151,631.15
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,13-06-2024,2024,6,649.53,0.125,0.0151,631.15
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,14-06-2024,2024,6,649.53,0.125,NA,NA
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,15-06-2024,2024,6,649.53,0.125,NA,NA
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,16-06-2024,2024,6,649.53,0.125,NA,NA
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,17-06-2024,2024,6,649.53,0.125,NA,NA
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,18-06-2024,2024,6,649.53,0.125,NA,NA
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,19-06-2024,2024,6,649.53,0.125,NA,NA
CHASKAMAN,Krishna Basin,Bhima Upper,18.2611111,73.7875,20-06-2024,2024,6,649.53,0.125,NA,NA
DARNA DAM,Godavari Basin,Godavari Upper,19.8,73.75,01-06-2024,2024,6,571.5,0.202,0.02953,562.265
DARNA DAM,Godavari Basin,Godavari Upper,19.8,73.75,02-06-2024,2024,6,571.5,0.202,NA,NA
